cnt,t1,t2,hum,wind_speed,weather_code,is_holiday,is_weekend,season
458,13,13,82,18,3,1,0,0
774,13,13,82,18.5,3,1,0,0
1056,13,13,82,17,4,1,0,0
1478,14,14,79.5,19,3,1,0,0
1803,15,15,77,20.5,3,1,0,0
2031,15,15,77,22,3,1,0,0
2004,15.5,15.5,74.5,23,3,1,0,0
2224,16,16,68,22,3,1,0,0
2054,17,17,66,22,3,1,0,0
1889,17,17,66,24,3,1,0,0
1740,17,17,64,22,3,1,0,0
1442,17,17,59,25,2,1,0,0
1089,16,16,61,24,1,1,0,0
777,16,16,61,21,1,1,0,0
585,15,15,68,23.5,1,1,0,0
433,14.5,14.5,65,25,2,1,0,0
226,14,14,69.5,26,4,0,0,0
162,13.5,13.5,74.5,22,4,0,0,0
110,13,13,77,27,4,0,0,0
53,12.5,12.5,79.5,27,3,0,0,0
65,12,12,82,30,4,0,0,0
111,12,12,82,27,4,0,0,0
492,12,12,85,27,7,0,0,0
1065,11,11,94,23,7,0,0,0
1213,11,11,94,20,7,0,0,0
398,11,11,94,27,7,0,0,0
186,11,11,94,22,7,0,0,0
168,12,12,88,23,3,0,0,0
315,12,12,88,25,7,0,0,0
524,13,13,82,22,3,0,0,0
687,13,13,82,25,3,0,0,0
919,13,13,88,21,4,0,0,0
1272,13,13,82,26,3,0,0,0
2706,13,13,82,28,3,0,0,0
2464,13,13,82,23,3,0,0,0
976,13,13,88,21.5,7,0,0,0
762,13,13,88,21.5,3,0,0,0
522,13,13,88,16,3,0,0,0
392,13,13,88,19.5,3,0,0,0
290,13,13,88,17,3,0,0,0
174,13,13,88,17,3,0,0,1
115,13,13,88,14,3,0,0,1
71,13,13,88,15,3,0,0,1
76,13,13,88,10,7,0,0,1
84,13,13,88,12,7,0,0,1
142,12,12,94,14,7,0,0,1
590,12,12,94,14,3,0,0,1
1884,12.5,12.5,91,16,3,0,0,1
3582,13,13,88,16,3,0,0,1
1806,13,13,88,19,3,0,0,1
879,13,13,88,20,4,0,0,1
785,13,13,88,22,7,0,0,1
908,13,13,88,18,7,0,0,1
1030,13,13,88,19,3,0,0,1
979,13,13,88,19,3,0,0,1
1143,13,13,88,18.5,3,0,0,1
1561,13,13,88,19.5,3,0,0,1
3107,13,13,88,22,3,0,0,1
3156,13,13,88,17,3,0,0,1
1954,13,13,88,18,3,0,0,1
1160,12.5,12.5,91,19.5,3,0,0,1
765,12,12,94,21,3,0,0,1
530,12,12,94,23,4,0,0,1
390,12,12,88,18.5,3,0,0,1
213,12,12,88,17.5,3,0,0,1
112,11,11,94,20,3,0,0,1
95,11,11,94,18,4,0,0,1
53,11,11,88,19,3,0,0,1
60,11,11,88,15,7,0,0,1
118,11,11,88,17,3,0,0,1
637,11,11,88,19.5,3,0,0,1
1982,11,11,82,21.5,3,0,0,1
3888,11,11,82,22,3,0,0,1
2013,11,11,82,20.5,3,0,0,1
912,12,12,79.5,19.5,3,0,0,1
906,12,12,79.5,23,3,0,0,1
1139,12,12,79.5,24,3,0,0,1
1330,12,12,77,23,3,0,0,1
1202,12,12,79.5,25,3,0,0,1
1266,12,12,82,24,3,0,0,1
1683,12,12,77,20,3,0,0,1
3178,12,12,77,20.5,3,0,0,1
3109,12,12,77,18,4,0,0,1
1865,11,11,82,21,3,0,0,1
1177,11,11,82,19.5,3,0,0,1
849,11,11,82,19,3,0,0,1
648,11,11,82,17,4,0,0,1
466,10,8,88,17,4,0,0,1
247,10,8,88,16,4,0,0,1
165,10,8,88,14,4,0,0,1
97,10,8,88,13,4,0,0,1
103,10,8,88,13,4,0,0,1
71,10,8,88,14,4,0,0,1
113,10,8,88,14,4,0,0,1
554,10,8,88,12,3,0,0,1
1765,10,8,85,13,3,0,0,1
3555,10,8,85,14,4,0,0,1
2010,10.5,9.5,82,16,4,0,0,1
1021,11,11,82,14,4,0,0,1
999,11.5,11.5,79.5,13,3,0,0,1
1273,12,12,77,13,4,0,0,1
1412,12,12,77,13,3,0,0,1
1320,13,13,77,13,3,0,0,1
1467,13,13,77,16,3,0,0,1
2064,13,13,77,13,3,0,0,1
3336,13,13,77,11,3,0,0,1
2793,12,12,85,13,3,0,0,1
1731,12,12,88,10,3,0,0,1
1211,12,12,91,9,3,0,0,1
758,12,12,94,5,3,0,0,1
640,12,12,94,6.5,3,0,0,1
549,12,12,94,6,3,0,0,1
451,12,12,94,7.5,3,0,1,1
344,12,12,94,7.5,3,0,1,1
265,12,12,94,8,3,0,1,1
193,12,12,94,6.5,3,0,1,1
110,12,12,94,6.5,4,0,1,1
105,12,12,94,6.5,3,0,1,1
158,12,12,94,7,3,0,1,1
272,13,13,94,7.5,3,0,1,1
561,13,13,94,7,3,0,1,1
942,13.5,13.5,91,8,3,0,1,1
1423,14,14,91,9,3,0,1,1
1779,15.5,15.5,85.5,8,3,0,1,1
2193,16,16,83,11,4,0,1,1
2312,17.5,17.5,75,11,4,0,1,1
2510,17,17,83,11,4,0,1,1
2560,17.5,17.5,80.5,12,4,0,1,1
2557,18,18,78,11,4,0,1,1
2620,18,18,80.5,10,4,0,1,1
2211,19,19,78,12,4,0,1,1
1923,19,19,78,10,4,0,1,1
1429,18,18,83,10,3,0,1,1
1033,17.5,17.5,83,6,2,0,1,1
852,17,17,88,6.5,3,0,1,1
894,16,16,88,7,1,0,1,1
788,14.5,14.5,91,6,1,0,1,1
524,14,14,91,6.5,3,0,1,1
355,13,13,94,10,4,0,1,1
256,13,13,88,7.5,3,0,1,1
169,12,12,94,6.5,2,0,1,1
109,12,12,94,7,3,0,1,1
162,12.5,12.5,91,8,3,0,1,1
241,13,13,88,9,3,0,1,1
495,13.5,13.5,85,11,3,0,1,1
883,14,14,85,14,3,0,1,1
1548,15,15,79.5,13,3,0,1,1
2305,17,17,72.5,12,2,0,1,1
3340,19,19,68.5,11,2,0,1,1
3686,20,20,64,12,2,0,1,1
3621,22,22,61,11,2,0,1,1
3644,23,23,55,14,2,0,1,1
3863,24,24,55.5,15,1,0,1,1
3736,22.5,22.5,63,18.5,1,0,1,1
3281,21,21,69,17,1,0,1,1
2660,19.5,19.5,71,16,1,0,1,1
1946,17,17,78,15,1,0,1,1
1262,15.5,15.5,82.5,17,1,0,1,1
904,14,14,88,15,2,0,1,1
451,13,13,91,16,2,0,1,1
268,13,13,88,13,2,0,0,1
164,12.5,12.5,91,11,2,0,0,1
93,12,12,94,10,3,0,0,1
44,12,12,91,10,3,0,0,1
64,12,12,88,9,3,0,0,1
140,12,12,88,10,3,0,0,1
691,12,12,88,11,3,0,0,1
2499,12,12,85,14,3,0,0,1
4547,13,13,77,16,1,0,0,1
2317,14.5,14.5,70,16,1,0,0,1
1208,16.5,16.5,63.5,15,1,0,0,1
1266,18.5,18.5,58,16,1,0,0,1
1541,20.5,20.5,56.5,15,1,0,0,1
1663,19,19,62,20,1,0,0,1
1763,18.5,18.5,66,14,1,0,0,1
1845,21,21,49.5,13,1,0,0,1
2430,22,21,45.5,19,1,0,0,1
4752,21.5,21,42,19,1,0,0,1
4720,20.5,20.5,39,18,1,0,0,1
2820,19.5,19.5,47.5,17,1,0,0,1
1842,16.5,16.5,61,17,1,0,0,1
1108,14.5,14.5,74.5,16,1,0,0,1
794,14,14,82,14,1,0,0,1
471,14,14,77,11,1,0,0,1
282,13.5,13.5,79.5,11,1,0,0,1
145,13,13,82,9,1,0,0,1
83,13,13,82,8,1,0,0,1
46,13,13,82,7,1,0,0,1
63,13,13,79.5,7.5,1,0,0,1
163,13,13,77,5.5,1,0,0,1
845,13.5,13.5,74.5,6,1,0,0,1
2734,14.5,14.5,74.5,5,1,0,0,1
4984,16.5,16.5,70,5,1,0,0,1
2457,18.5,18.5,66,6.5,1,0,0,1
1239,20.5,20.5,62,8,1,0,0,1
1160,21.5,21.5,64.5,10,2,0,0,1
1485,22.5,22.5,63,9,2,0,0,1
1511,23,23,61,13,2,0,0,1
790,21.5,21.5,67,13,3,0,0,1
607,19.5,19.5,80.5,7,10,0,0,1
1504,19.5,19.5,83,5,7,0,0,1
3808,20.5,20.5,75.5,7.5,2,0,0,1
4031,20,20,80.5,8,1,0,0,1
2506,20,20,78,8,1,0,0,1
1699,19.5,19.5,75.5,11,1,0,0,1
1110,17.5,17.5,66,13,1,0,0,1
884,17,17,50.5,11,1,0,0,1
540,16,16,59,9,1,0,0,1
320,16,16,61,4,1,0,0,1
138,16,16,65.5,2,1,0,0,1
76,16,16,68,2,1,0,0,1
47,16,16,70,6.5,7,0,0,1
48,15,15,82,2,7,0,0,1
127,15,15,91,3,7,0,0,1
689,16,16,91,6.5,7,0,0,1
2446,17,17,88,0,1,0,0,1
4672,18,18,83,2,1,0,0,1
2439,19.5,19.5,73.5,7,2,0,0,1
1166,21,21,64,6.5,2,0,0,1
1140,22.5,22.5,61,5,2,0,0,1
1578,23.5,23.5,55.5,5,2,0,0,1
1614,24.5,24.5,52.5,7,7,0,0,1
1167,22,22,73,4,7,0,0,1
750,22,22,67,6,7,0,0,1
1252,21.5,21.5,60.5,7.5,7,0,0,1
3354,21.5,21.5,71,6.5,2,0,0,1
4007,22.5,22.5,67,3.5,2,0,0,1
2606,19,19,75.5,19.5,7,0,0,1
1907,16.5,16.5,78,19.5,2,0,0,1
1234,14.5,14.5,85,19.5,2,0,0,1
865,14,14,88,18.5,3,0,0,1
554,14,14,88,14,4,0,0,1
310,14,14,88,13,4,0,0,1
196,13.5,13.5,91,13,3,0,0,1
115,14,14,88,11,3,0,0,1
90,13.5,13.5,85,8,3,0,0,1
61,13,13,88,7,4,0,0,1
139,14,14,82,8,4,0,0,1
793,13,13,85,9,3,0,0,1
2537,13,13,85,8,3,0,0,1
4727,12,12,88,9,3,0,0,1
2500,13,13,82,7,3,0,0,1
1235,14.5,14.5,74.5,10,2,0,0,1
1315,16,16,70,9,2,0,0,1
1768,16.5,16.5,72.5,12,1,0,0,1
1802,18,18,68.5,14,1,0,0,1
1781,19,19,64,14,1,0,0,1
1959,19,19,62,13,1,0,0,1
2635,19.5,19.5,60,12,1,0,0,1
4453,20,20,56,15,1,0,0,1
4753,19,19,62,15,1,0,0,1
2851,17.5,17.5,70.5,16,1,0,0,1
1909,16.5,16.5,70,18,1,0,0,1
1434,15.5,15.5,70,14,1,0,0,1
1090,15.5,15.5,70,11,1,0,0,1
712,15,15,77,6.5,1,0,0,1
435,15,15,79.5,8.5,1,0,0,1
283,14,14,85,7,1,0,0,1
165,13,13,88,6,1,0,0,1
151,13.5,13.5,88,6,1,0,0,1
73,13,13,88,6.5,1,0,0,1
163,13.5,13.5,85,8,1,0,0,1
699,13.5,13.5,85,7,1,0,0,1
2331,14,14,74.5,9,1,0,0,1
4312,15.5,15.5,63.5,6,1,0,0,1
2494,17,17,42,8,1,0,0,1
1337,17.5,17.5,45.5,8,1,0,0,1
1387,19.5,19.5,39,8,1,0,0,1
1767,20.5,20.5,41.5,9,1,0,0,1
1933,22,21,41,11,1,0,0,1
1918,23,22.5,42.5,12,1,0,0,1
2062,23,23,44,11,1,0,0,1
2846,23,23,44,13,1,0,0,1
4421,21.5,21.5,51.5,15.5,1,0,0,1
3898,20.5,20.5,60.5,19,1,0,0,1
2508,19.5,19.5,66,17,1,0,0,1
1563,19.5,19.5,60.5,14,1,0,0,1
1043,18,18,73,13,1,0,0,1
1029,17,17,77,9,1,0,0,1
819,17,17,77,9,1,0,0,1
727,16.5,16.5,80,9,7,0,1,1
462,16,16,83,5,1,0,1,1
346,16,16,83,6.5,2,0,1,1
227,16,16,77,5.5,2,0,1,1
187,15.5,15.5,79.5,6,1,0,1,1
135,15,15,82,6.5,1,0,1,1
163,16,16,77,6.5,1,0,1,1
322,16.5,16.5,75,5,1,0,1,1
709,18,18,70.5,6.5,1,0,1,1
1203,18.5,18.5,68,7.5,2,0,1,1
1738,20,20,66.5,7,2,0,1,1
2171,21.5,21.5,58.5,5,2,0,1,1
2454,21.5,21.5,55,8,3,0,1,1
2813,22,22,51.5,5,3,0,1,1
1679,20.5,20.5,64.5,14.5,7,0,1,1
1739,18,18,83,6.5,7,0,1,1
2389,18,18,80.5,8,7,0,1,1
2462,19,19,73,8,2,0,1,1
2216,20,20,66.5,9,2,0,1,1
1224,19,19,75.5,10,7,0,1,1
846,18.5,18.5,75.5,8,7,0,1,1
681,18,18,80.5,5,7,0,1,1
882,18,18,80.5,5,7,0,1,1
853,18,18,78,6.5,1,0,1,1
710,17,17,83,8,1,0,1,1
557,17,17,83,8,2,0,1,1
390,17,17,83,9,1,0,1,1
292,16.5,16.5,85.5,10,1,0,1,1
177,15.5,15.5,85.5,14,2,0,1,1
134,15.5,15.5,85.5,13,1,0,1,1
184,16,16,77,14,1,0,1,1
220,16,16,72,15,1,0,1,1
416,15.5,15.5,79.5,11,7,0,1,1
627,16,16,80,12,7,0,1,1
649,16,16,85.5,11,7,0,1,1
302,16,16,88,11,7,0,1,1
532,16,16,91,9,7,0,1,1
966,16,16,91,11,3,0,1,1
1310,17.5,17.5,85.5,11,7,0,1,1
1745,19.5,19.5,73.5,11,2,0,1,1
1788,20,20,71,13,3,0,1,1
1306,19,19,80.5,13,2,0,1,1
1360,20,20,75.5,18.5,2,0,1,1
1490,20,20,73,19.5,2,0,1,1
951,19,19,78,12,2,0,1,1
634,18,18,83,10,10,0,1,1
643,17,17,83,7.5,3,0,1,1
458,17,17,85.5,5.5,3,0,1,1
309,17,17,83,11,3,0,0,1
197,16.5,16.5,85.5,16,3,0,0,1
99,16,16,88,14,4,0,0,1
49,16,16,85.5,13,3,0,0,1
89,15.5,15.5,88,16,2,0,0,1
145,15,15,88,18,2,0,0,1
710,15,15,88,18,3,0,0,1
2280,16,16,80,17,3,0,0,1
4305,17,17,77,16,3,0,0,1
2000,17,17,77,16,3,0,0,1
656,16.5,16.5,85.5,18,7,0,0,1
630,17,17,85.5,18,7,0,0,1
931,18,18,75.5,18,2,0,0,1
1006,18.5,18.5,70.5,18,2,0,0,1
821,17.5,17.5,78,21.5,7,0,0,1
859,17,17,80.5,21.5,7,0,0,1
1519,17,17,83,16,7,0,0,1
2533,16.5,16.5,80,19,7,0,0,1
3005,17,17,77,16,2,0,0,1
2024,17,17,77,11,3,0,0,1
1276,17,17,77,7,2,0,0,1
754,17,17,75,7.5,3,0,0,1
691,17,17,80,8,7,0,0,1
405,16.5,16.5,85.5,13,3,0,0,1
240,16,16,88,13,7,0,0,1
93,15,15,94,15.5,7,0,0,1
56,14,14,94,11,2,0,0,1
49,15,15,88,12,2,0,0,1
58,14,14,94,8,3,0,0,1
160,15,15,88,12,3,0,0,1
754,15,15,88,11,3,0,0,1
2374,15,15,88,19,3,0,0,1
4469,16,16,80,18.5,3,0,0,1
1725,16.5,16.5,78,19.5,7,0,0,1
848,17.5,17.5,75,23,7,0,0,1
409,17.5,17.5,75,24,7,0,0,1
727,16.5,16.5,83,21,7,0,0,1
1084,16.5,16.5,83,18,7,0,0,1
742,18.5,18.5,68.5,24,7,0,0,1
911,16.5,16.5,80,19.5,7,0,0,1
1628,17.5,17.5,78,20.5,2,0,0,1
3693,17,17,77,22,2,0,0,1
3849,18,18,70.5,19.5,2,0,0,1
2348,17.5,17.5,70.5,20,2,0,0,1
1382,17,17,73,16,2,0,0,1
1005,16,16,74.5,15,2,0,0,1
770,15.5,15.5,77,12,1,0,0,1
478,15,15,82,11,1,0,0,1
252,15,15,79.5,12,3,0,0,1
180,14.5,14.5,79.5,14,2,0,0,1
93,13.5,13.5,85,13,1,0,0,1
81,14,14,82,12,1,0,0,1
89,13.5,13.5,85,10,1,0,0,1
172,13,13,88,8,1,0,0,1
792,14,14,82,10,2,0,0,1
2597,15.5,15.5,74.5,15,2,0,0,1
4818,16.5,16.5,66,19,2,0,0,1
2485,17.5,17.5,62,19,2,0,0,1
1260,18.5,18.5,54,17,2,0,0,1
1322,19.5,19.5,52.5,16,2,0,0,1
1484,19,19,52.5,16,2,0,0,1
1482,19,19,54,21,1,0,0,1
1333,18.5,18.5,56,25,2,0,0,1
1538,18.5,18.5,60,19.5,2,0,0,1
2190,18,18,64,19.5,7,0,0,1
4208,18.5,18.5,60,17.5,7,0,0,1
4145,19,19,52,23,2,0,0,1
2639,18,18,56,20.5,2,0,0,1
1616,17,17,64,15,2,0,0,1
1025,16,16,68,15,2,0,0,1
907,15,15,77,14,1,0,0,1
603,14,14,82,11,1,0,0,1
302,14,14,82,11,1,0,0,1
190,14,14,82,8,3,0,0,1
91,14,14,88,7.5,3,0,0,1
53,14,14,82,7,3,0,0,1
47,14,14,85,7,2,0,0,1
136,14,14,85,6.5,3,0,0,1
789,14.5,14.5,79.5,8,2,0,0,1
2591,15,15,77,10,2,0,0,1
3939,15.5,15.5,74.5,16,3,0,0,1
1657,16.5,16.5,70,14,3,0,0,1
1044,17.5,17.5,66,12,3,0,0,1
1125,18,18,62,12,3,0,0,1
1281,17,17,70.5,18.5,7,0,0,1
1488,16,16,74.5,16,7,0,0,1
1165,18,18,66,14,3,0,0,1
1217,18,18,64,14,2,0,0,1
2175,19,19,62,12,2,0,0,1
3468,18.5,18.5,62,11,2,0,0,1
3157,18,18,64,12,2,0,0,1
1764,16.5,16.5,78,11,7,0,0,1
1246,16,16,83,7,7,0,0,1
942,16,16,83,6.5,2,0,0,1
790,15.5,15.5,85.5,8,1,0,0,1
453,15,15,88,6.5,2,0,0,1
297,14.5,14.5,91,3,2,0,0,1
149,14.5,14.5,91,6,2,0,0,1
97,14.5,14.5,91,6,2,0,0,1
82,13.5,13.5,91,8,3,0,0,1
76,13,13,91,7,3,0,0,1
155,13,13,91,10,3,0,0,1
623,13.5,13.5,91,10,3,0,0,1
1796,14,14,88,10,3,0,0,1
3816,14,14,88,10,3,0,0,1
2349,15,15,82,11,3,0,0,1
1224,16,16,77,13,3,0,0,1
1264,16.5,16.5,72.5,14,3,0,0,1
1456,17,17,73,12,7,0,0,1
1715,16.5,16.5,80,8,7,0,0,1
1572,18.5,18.5,60,14,2,0,0,1
1611,18,18,66.5,18.5,7,0,0,1
2023,17.5,17.5,72.5,15,2,0,0,1
2872,16.5,16.5,80,11,7,0,0,1
3000,17.5,17.5,72.5,10,2,0,0,1
2002,17,17,70.5,9,2,0,0,1
1386,16.5,16.5,72.5,8.5,2,0,0,1
940,15.5,15.5,82.5,12,2,0,0,1
892,15,15,82,6.5,1,0,0,1
244,15,15,85,7.5,7,0,0,1
280,14,14,88,9,7,0,1,1
323,14,14,88,13,1,0,1,1
220,14,14,88,12,2,0,1,1
179,14,14,85,12,1,0,1,1
117,14,14,82,13,1,0,1,1
103,13,13,88,11,1,0,1,1
170,14,14,82,11,3,0,1,1
333,14,14,82,11,4,0,1,1
640,14,14,82,15,2,0,1,1
1013,14,14,82,13,3,0,1,1
1517,15,15,77,13,3,0,1,1
1920,15,15,74.5,15,3,0,1,1
2094,15.5,15.5,70,12,2,0,1,1
2501,16,16,68,12,3,0,1,1
2382,16,16,68,16,3,0,1,1
2582,16,16,65.5,18.5,3,0,1,1
2535,16,16,68,14,4,0,1,1
2370,16,16,68,11,4,0,1,1
2097,16,16,68,8,4,0,1,1
1810,16,16,68,8,4,0,1,1
1333,16,16,68,6,3,0,1,1
1022,15,15,72,3,1,0,1,1
884,15,15,72,6,1,0,1,1
801,15,15,74.5,6.5,4,0,1,1
687,15,15,74.5,8,3,0,1,1
539,15,15,77,7.5,4,0,1,1
392,14.5,14.5,79.5,11,4,0,1,1
271,14.5,14.5,79.5,12,3,0,1,1
180,14,14,82,14,1,0,1,1
120,14,14,82,15,1,0,1,1
145,14,14,82,13,1,0,1,1
249,15.5,15.5,74.5,15,1,0,1,1
477,16.5,16.5,72.5,11,1,0,1,1
962,18.5,18.5,66,11,2,0,1,1
1735,18.5,18.5,62,18,2,0,1,1
2425,20,20,56,19.5,3,0,1,1
2982,20,20,53,21,2,0,1,1
3359,20.5,20.5,53,18,2,0,1,1
3264,20.5,20.5,53,22,3,0,1,1
2985,20,20,58,22,3,0,1,1
2733,19,19,64,19.5,4,0,1,1
2496,18.5,18.5,66,21.5,3,0,1,1
2082,17.5,17.5,75,23,3,0,1,1
1244,17,17,77,19.5,7,0,1,1
644,16,16,88,18,7,0,1,1
380,16,16,88,17.5,7,0,1,1
425,16,16,88,18,7,0,1,1
178,16,16,94,18,7,0,1,1
124,16,16,94,19.5,7,0,0,1
75,16,16,94,20,7,0,0,1
36,16,16,91,20,7,0,0,1
35,16,16,88,22,7,0,0,1
49,16,16,88,19.5,3,0,0,1
104,16,16,88,19,3,0,0,1
488,16,16,88,19.5,7,0,0,1
1065,16,16,88,22,7,0,0,1
1279,16,16,91,21.5,7,0,0,1
522,16,16,94,18,7,0,0,1
184,16,16,94,17,7,0,0,1
172,16,16,94,20,7,0,0,1
343,17,17,91,19,7,0,0,1
631,18.5,18.5,85.5,18,7,0,0,1
889,20,20,78,20,3,0,0,1
1204,21,21,73,22,2,0,0,1
1714,21.5,21.5,71,23,7,0,0,1
3735,22,22,61,28.5,2,0,0,1
3652,22,22,59,26,2,0,0,1
2236,21.5,21.5,58.5,25,2,0,0,1
1313,21,21,60,22,2,0,0,1
845,20,20,64,18.5,1,0,0,1
874,19,19,68,15,1,0,0,1
488,18,18,75.5,14,1,0,0,1
280,17.5,17.5,75,13,1,0,0,1
180,17,17,77,12,1,0,0,1
108,16.5,16.5,80,14,1,0,0,1
84,16,16,80,14,1,0,0,1
59,16,16,77,15,2,0,0,1
155,16,16,77,14,4,0,0,1
819,16.5,16.5,72.5,14,2,0,0,1
2556,17,17,68,14,2,0,0,1
4908,18.5,18.5,62,20.5,2,0,0,1
2520,19.5,19.5,58,18,2,0,0,1
1302,19.5,19.5,62,19,2,0,0,1
1260,20.5,20.5,58.5,18,3,0,0,1
1753,21,21,55,18,3,0,0,1
1691,21.5,21.5,55,18,2,0,0,1
1556,21,21,55,18,3,0,0,1
1752,20.5,20.5,58.5,20.5,3,0,0,1
2411,21,21,53,20.5,3,0,0,1
4316,21,21,53,19.5,3,0,0,1
4170,20.5,20.5,56.5,16,2,0,0,1
2693,20.5,20.5,56.5,11,2,0,0,1
1617,19.5,19.5,66,16,2,0,0,1
1118,18.5,18.5,70.5,16,2,0,0,1
787,18,18,73,14,1,0,0,1
456,17,17,77,14,1,0,0,1
276,16,16,83,14,2,0,0,1
185,16,16,83,13,2,0,0,1
108,15,15,88,11,2,0,0,1
69,15,15,88,10,1,0,0,1
64,15,15,88,6.5,1,0,0,1
168,15.5,15.5,85.5,6.5,4,0,0,1
787,16.5,16.5,80,6,2,0,0,1
2553,17.5,17.5,77.5,6.5,3,0,0,1
4455,17.5,17.5,83,6.5,3,0,0,1
2331,17.5,17.5,88,10,3,0,0,1
1134,19.5,19.5,80.5,11,3,0,0,1
1174,20,20,78,18,3,0,0,1
1450,20.5,20.5,80.5,13,3,0,0,1
1495,21,21,78,16,7,0,0,1
1426,22,22,71,18,3,0,0,1
1522,23,23,69,17,3,0,0,1
2187,22.5,22.5,71,19.5,3,0,0,1
4175,22.5,22.5,69,16,3,0,0,1
3925,22,22,71,12,3,0,0,1
2648,22,22,69,10,3,0,0,1
1692,22,22,71,8,2,0,0,1
1146,21,21,73,7,1,0,0,1
960,21,21,78,5,1,0,0,1
296,19,19,91,10,7,0,0,1
143,19,19,94,8,7,0,0,1
62,19,19,94,6.5,7,0,0,1
18,19,19,94,10,7,0,0,1
12,19,19,94,8,7,0,0,1
33,19,19,94,14,7,0,0,1
91,19,19,94,12,7,0,0,1
202,19,19,94,17,7,0,0,1
981,19,19,94,13,7,0,0,1
2865,19.5,19.5,94,8.5,3,0,0,1
2615,20.5,20.5,91,7,3,0,0,1
1235,21,21,83,7.5,3,0,0,1
1105,21,21,85.5,14,3,0,0,1
1419,21,21,85.5,10,7,0,0,1
1253,22,22,80.5,8.5,3,0,0,1
1252,21,21,88,13,7,0,0,1
1414,21.5,21.5,80.5,13,7,0,0,1
774,21,21,88,8,3,0,0,1
1881,20.5,20.5,91,11,7,0,0,1
2446,20,20,91,6.5,7,0,0,1
1930,20,20,91,12,3,0,0,1
1107,20,20,88,11,2,0,0,1
863,19.5,19.5,91,11,2,0,0,1
657,19,19,91,13,3,0,0,1
494,19,19,88,12,3,0,0,1
2035,22,22,50,26,2,0,0,1
2614,22,22,50,26,2,0,0,1
3966,21,21,53,26,2,0,0,1
3332,21,21,53,26,2,0,0,1
2069,19,19,60,26,2,0,0,1
1517,19,19,60,22,2,0,0,1
1120,18,18,60,15,2,0,0,1
908,17,17,68,15,2,0,0,1
819,16,16,77,13,1,0,0,1
715,15,15,82,15,1,0,1,1
469,15,15,77,17,1,0,1,1
311,15,15,77,17,1,0,1,1
229,15,15,77,13,1,0,1,1
163,14,14,82,17,1,0,1,1
138,14,14,82,15,2,0,1,1
164,14,14,82,13,1,0,1,1
373,15,15,77,13,2,0,1,1
671,16,16,72,11,2,0,1,1
1109,17,17,68,17,2,0,1,1
1592,17,17,64,13,2,0,1,1
1987,19,19,60,13,2,0,1,1
2230,17,17,68,24,7,0,1,1
2475,20,20,52.5,18,7,0,1,1
2188,18.5,18.5,52.5,19,7,0,1,1
2524,17,17,68,11,7,0,1,1
1578,15.5,15.5,79.5,12,7,0,1,1
1807,15.5,15.5,77,5,7,0,1,1
1184,16,16,77,8,7,0,1,1
993,16,16,77,12,7,0,1,1
1024,16.5,16.5,75,9,3,0,1,1
771,15.5,15.5,82.5,9,3,0,1,1
715,16,16,77,7,3,0,1,1
529,16,16,77,17.5,1,0,1,1
540,15,15,79.5,15,1,0,1,1
462,15,15,77,18,1,0,1,1
328,14,14,82,15,2,0,1,1
276,14,14,82,18,2,0,1,1
163,14,14,85,14,3,0,1,1
134,15,15,82,20,3,0,1,1
164,15,15,77,22,3,0,1,1
219,15,15,77,22,3,0,1,1
421,15.5,15.5,74.5,20,2,0,1,1
724,15.5,15.5,77,21,7,0,1,1
1381,16,16,74.5,20.5,3,0,1,1
1954,17.5,17.5,66,15,3,0,1,1
2381,18.5,18.5,58,19,3,0,1,1
2858,20,20,51,22,3,0,1,1
2747,20,20,53,18.5,2,0,1,1
2872,20,20,53,19.5,2,0,1,1
3148,20,20,53,25,2,0,1,1
2608,19.5,19.5,56,28,2,0,1,1
2277,19,19,56,24,2,0,1,1
1423,17,17,66,25,2,0,1,1
713,16,16,77,22,7,0,1,1
492,15,15,85,13,7,0,1,1
505,16,16,83,11,7,0,1,1
322,16,16,83,15,7,0,1,1
164,15,15,94,12,7,0,0,1
100,15,15,94,12,7,0,0,1
72,16,16,91,14,3,0,0,1
33,16,16,94,14,7,0,0,1
34,16,16,94,15,7,0,0,1
129,16,16,97,14,7,0,0,1
612,16.5,16.5,91,16,3,0,0,1
1612,17,17,85.5,18,3,0,0,1
3414,17,17,85.5,16,3,0,0,1
2028,17.5,17.5,80.5,12,3,0,0,1
1129,18,18,75.5,14,3,0,0,1
1107,18.5,18.5,70.5,17,2,0,0,1
1314,20,20,60,19.5,2,0,0,1
1535,20,20,56,25,3,0,0,1
1409,20.5,20.5,49.5,22,2,0,0,1
1676,20.5,20.5,47.5,22,2,0,0,1
2481,21,21,43,18,1,0,0,1
4248,21,21,46,18.5,1,0,0,1
3888,20,20,46,18,1,0,0,1
2577,19,19,49,17,1,0,0,1
1374,19,19,49,15,1,0,0,1
855,18.5,18.5,50.5,12,1,0,0,1
968,18,18,52,12,1,0,0,1
540,17.5,17.5,54,12,1,0,0,1
251,16.5,16.5,57.5,7,1,0,0,1
141,16,16,63,6,1,0,0,1
98,15.5,15.5,63.5,6,1,0,0,1
62,15,15,65.5,6.5,1,0,0,1
67,15,15,65.5,6,1,0,0,1
161,14,14,67,5,1,0,0,1
817,14.5,14.5,65,2,1,0,0,1
2558,16,16,63,2,1,0,0,1
4876,17,17,59,6.5,1,0,0,1
2549,18,18,54,7,2,0,0,1
